transactionId,accountId,merchantId,amount,timestamp,channel,isFraud
TXN-015855,ACC-785,MER-339,917.64,2025-08-11T01:36:42Z,Mobile App,false
TXN-015856,ACC-565,MER-441,4830.01,2025-09-04T00:41:31Z,ATM,false
TXN-015857,ACC-632,MER-041,4737.5,2025-01-02T09:36:34Z,POS,false
TXN-015858,ACC-576,MER-284,4646.89,2025-07-09T17:07:50Z,Branch,false
TXN-015859,ACC-698,MER-354,2091.22,2025-11-18T14:34:00Z,POS,false
TXN-015860,ACC-420,MER-406,1978.83,2026-06-21T06:14:17Z,UPI,false
TXN-015861,ACC-010,MER-168,4652.54,2025-12-30T20:55:04Z,ATM,false
TXN-015862,ACC-105,MER-401,2243.78,2025-12-25T17:29:15Z,POS,false
TXN-015863,ACC-128,MER-318,3637.35,2025-11-04T10:32:09Z,Mobile App,false
TXN-015864,ACC-716,MER-405,927.58,2026-06-06T14:10:23Z,Mobile App,false
TXN-015865,ACC-033,MER-276,2734.16,2026-01-27T14:22:04Z,Mobile App,false
TXN-015866,ACC-076,MER-468,3741.39,2025-12-03T02:21:38Z,UPI,false
TXN-015867,ACC-411,MER-413,892.22,2026-02-21T12:53:29Z,UPI,false
TXN-015868,ACC-652,MER-492,998.35,2025-03-23T08:32:24Z,ATM,false
TXN-015869,ACC-213,MER-066,4135.8,2026-03-17T13:32:49Z,POS,false
TXN-015870,ACC-641,MER-405,1940.98,2026-01-05T05:18:57Z,UPI,false
TXN-015871,ACC-351,MER-367,1031.2,2025-01-16T22:56:16Z,Branch,false
TXN-015872,ACC-288,MER-587,1966.27,2025-04-03T23:09:36Z,UPI,false
TXN-015873,ACC-495,MER-441,1738.95,2026-02-13T09:25:46Z,Branch,false
TXN-015874,ACC-674,MER-028,3525.38,2025-05-11T22:28:43Z,POS,false
TXN-015875,ACC-124,MER-085,4645.43,2026-02-09T00:33:22Z,UPI,false
TXN-015876,ACC-512,MER-488,866.21,2025-02-09T02:47:07Z,UPI,false
TXN-015877,ACC-272,MER-070,1900.57,2026-03-07T16:21:10Z,POS,false
TXN-015878,ACC-064,MER-408,3387.09,2026-01-11T08:38:21Z,ATM,false
TXN-015879,ACC-435,MER-244,1795.37,2026-04-14T04:39:55Z,Mobile App,false
TXN-015880,ACC-442,MER-147,4897.09,2025-10-28T04:50:17Z,Mobile App,false
TXN-015881,ACC-035,MER-404,4044.19,2025-11-29T09:05:31Z,UPI,false
TXN-015882,ACC-792,MER-012,4849.32,2025-07-21T12:57:08Z,Mobile App,false
TXN-015883,ACC-242,MER-478,1840.05,2025-04-25T09:02:40Z,Branch,false
TXN-015884,ACC-126,MER-159,2129.82,2025-07-25T00:28:59Z,Mobile App,false
TXN-015885,ACC-450,MER-597,2739.46,2025-01-20T09:51:52Z,Branch,false
TXN-015886,ACC-197,MER-253,477.29,2025-11-15T23:26:23Z,Branch,false
TXN-015887,ACC-626,MER-175,2090.02,2025-01-10T01:42:44Z,Branch,false
TXN-015888,ACC-084,MER-179,372.64,2026-05-02T06:40:19Z,UPI,false
TXN-015889,ACC-473,MER-122,3877.85,2025-12-16T21:16:30Z,Mobile App,false
TXN-015890,ACC-535,MER-240,2911.39,2025-03-28T00:23:33Z,POS,false
TXN-015891,ACC-202,MER-309,2509.64,2025-03-16T07:17:54Z,ATM,false
TXN-015892,ACC-316,MER-037,3445.33,2026-03-17T18:58:35Z,Branch,false
TXN-015893,ACC-364,MER-468,3157.09,2025-08-12T10:49:27Z,UPI,false
TXN-015894,ACC-774,MER-384,1733.75,2025-10-16T23:24:38Z,Branch,false
TXN-015895,ACC-445,MER-335,27.02,2025-12-27T21:53:25Z,POS,false
TXN-015896,ACC-285,MER-101,1427.64,2025-06-26T13:01:51Z,POS,false
TXN-015897,ACC-473,MER-087,4384.34,2025-02-13T04:25:24Z,POS,false
TXN-015898,ACC-474,MER-260,601.89,2025-06-11T11:28:17Z,ATM,false
TXN-015899,ACC-088,MER-355,1432.63,2026-04-05T10:33:19Z,UPI,false
TXN-015900,ACC-490,MER-265,3901.65,2025-11-13T11:36:56Z,Mobile App,false
TXN-015901,ACC-622,MER-522,2983.95,2025-09-19T16:27:46Z,ATM,false
TXN-015902,ACC-418,MER-588,4196.9,2025-03-16T09:06:13Z,POS,false
TXN-015903,ACC-562,MER-529,2303.17,2025-11-16T20:54:12Z,UPI,false
TXN-015904,ACC-349,MER-400,931.89,2025-03-01T13:37:59Z,POS,false
TXN-015905,ACC-405,MER-356,3820.61,2025-05-24T22:46:19Z,Branch,false
TXN-015906,ACC-636,MER-403,1189.43,2025-12-28T14:05:00Z,Mobile App,false
TXN-015907,ACC-535,MER-089,1164.18,2025-04-06T14:49:45Z,ATM,false
TXN-015908,ACC-093,MER-181,2053.27,2025-07-16T00:51:50Z,ATM,false
TXN-015909,ACC-221,MER-113,4445.25,2025-11-27T13:53:39Z,Mobile App,false
TXN-015910,ACC-048,MER-354,4596.97,2026-06-06T11:08:37Z,POS,false
TXN-015911,ACC-755,MER-600,3144.96,2025-10-04T15:43:11Z,ATM,false
TXN-015912,ACC-101,MER-110,144.41,2026-03-31T20:42:07Z,Mobile App,false
TXN-015913,ACC-212,MER-412,1969.29,2025-01-05T15:00:44Z,Branch,false
TXN-015914,ACC-318,MER-126,3086.81,2026-03-12T12:37:23Z,ATM,false
TXN-015915,ACC-523,MER-452,4345.39,2025-07-10T02:41:38Z,Mobile App,false
TXN-015916,ACC-544,MER-494,2814.81,2025-02-23T10:00:17Z,Mobile App,false
TXN-015917,ACC-108,MER-222,926.92,2026-03-06T08:08:39Z,POS,false
TXN-015918,ACC-643,MER-565,3368.53,2025-11-26T07:51:14Z,ATM,false
TXN-015919,ACC-418,MER-084,4027.66,2025-04-25T09:20:53Z,POS,false
TXN-015920,ACC-021,MER-513,3356.45,2026-06-14T05:00:16Z,Branch,false
TXN-015921,ACC-031,MER-152,4128.82,2025-11-09T11:28:57Z,ATM,false
TXN-015922,ACC-302,MER-558,3976.22,2026-01-22T20:09:50Z,ATM,false
TXN-015923,ACC-314,MER-325,4118.47,2026-04-18T05:19:39Z,POS,false
TXN-015924,ACC-218,MER-012,707.02,2025-06-11T18:12:19Z,Mobile App,false
TXN-015925,ACC-693,MER-347,1513.09,2025-06-05T23:35:32Z,UPI,false
TXN-015926,ACC-364,MER-032,4310.75,2026-01-19T23:58:02Z,Mobile App,false
TXN-015927,ACC-196,MER-330,1511.59,2025-03-24T13:34:53Z,POS,false
TXN-015928,ACC-734,MER-509,1611.88,2025-01-11T06:38:03Z,POS,false
TXN-015929,ACC-261,MER-311,3859.98,2026-01-17T21:38:47Z,Branch,false
TXN-015930,ACC-063,MER-063,4468.38,2025-07-06T02:25:13Z,ATM,false
TXN-015931,ACC-007,MER-398,2014.41,2025-11-23T13:18:15Z,ATM,false
TXN-015932,ACC-095,MER-145,1902.91,2025-03-06T21:32:32Z,Branch,false
TXN-015933,ACC-310,MER-019,1237.68,2025-07-28T13:10:05Z,UPI,false
TXN-015934,ACC-466,MER-203,1735.19,2025-01-29T10:42:28Z,Branch,false
TXN-015935,ACC-072,MER-097,4382.2,2026-03-26T00:18:26Z,Mobile App,false
TXN-015936,ACC-463,MER-286,501.36,2026-01-31T19:19:50Z,Branch,false
TXN-015937,ACC-795,MER-094,4772.18,2025-08-06T12:26:04Z,UPI,false
TXN-015938,ACC-449,MER-209,469.31,2025-11-28T08:15:12Z,Mobile App,false
TXN-015939,ACC-121,MER-051,1270.46,2025-10-11T05:39:28Z,ATM,false
TXN-015940,ACC-077,MER-320,3212.9,2026-05-28T21:49:17Z,Mobile App,false
TXN-015941,ACC-481,MER-066,544.75,2026-01-27T01:38:45Z,ATM,false
TXN-015942,ACC-542,MER-360,4396.13,2025-12-22T12:23:11Z,ATM,false
TXN-015943,ACC-560,MER-189,4605.97,2025-09-22T04:55:50Z,UPI,false
TXN-015944,ACC-641,MER-377,4035.06,2025-04-15T00:26:18Z,ATM,false
TXN-015945,ACC-737,MER-273,1413.77,2026-02-11T04:36:13Z,UPI,false
TXN-015946,ACC-503,MER-060,3621.87,2025-06-15T21:57:42Z,POS,false
TXN-015947,ACC-414,MER-464,1472.93,2026-01-29T17:47:08Z,POS,false
TXN-015948,ACC-714,MER-447,2974.95,2026-05-21T17:27:45Z,Branch,false
TXN-015949,ACC-681,MER-250,1934.34,2025-02-18T04:14:01Z,POS,false
TXN-015950,ACC-462,MER-018,4077.04,2026-03-01T04:25:51Z,Branch,false
TXN-015951,ACC-455,MER-121,3621.12,2025-12-26T01:21:39Z,UPI,false
TXN-015952,ACC-072,MER-390,585.53,2025-10-27T09:20:47Z,UPI,false
TXN-015953,ACC-551,MER-572,522.19,2026-04-08T20:40:38Z,UPI,false
TXN-015954,ACC-048,MER-118,3429.22,2025-09-10T05:52:41Z,Branch,false
TXN-015955,ACC-393,MER-339,2278.42,2025-12-16T21:11:08Z,Mobile App,false
TXN-015956,ACC-647,MER-163,3783.38,2025-02-24T09:40:47Z,ATM,false
TXN-015957,ACC-253,MER-179,1417.4,2025-09-06T17:04:03Z,POS,false
TXN-015958,ACC-580,MER-436,24.17,2025-06-10T13:10:23Z,ATM,false
TXN-015959,ACC-316,MER-549,3777.89,2025-05-28T09:48:54Z,Branch,false
TXN-015960,ACC-538,MER-103,2835.24,2026-03-30T02:16:09Z,UPI,false
TXN-015961,ACC-503,MER-469,4109.89,2026-03-17T17:57:17Z,Branch,false
TXN-015962,ACC-463,MER-085,4332.91,2025-07-22T00:37:11Z,Branch,false
TXN-015963,ACC-094,MER-149,1831.31,2026-06-23T11:33:08Z,UPI,false
TXN-015964,ACC-249,MER-484,301.97,2025-03-24T14:26:10Z,Mobile App,false
TXN-015965,ACC-118,MER-418,3649.91,2026-01-05T15:20:58Z,Branch,false
TXN-015966,ACC-337,MER-291,2096.35,2025-08-22T18:32:29Z,Mobile App,false
TXN-015967,ACC-405,MER-108,1928.83,2025-05-23T22:42:25Z,UPI,false
TXN-015968,ACC-212,MER-589,4312.28,2025-10-13T14:15:00Z,Branch,false
TXN-015969,ACC-191,MER-552,4544.37,2025-01-13T07:42:29Z,Branch,false
TXN-015970,ACC-677,MER-114,1491.23,2025-03-03T16:27:41Z,UPI,false
TXN-015971,ACC-622,MER-103,2172.11,2025-04-30T04:13:35Z,UPI,false
TXN-015972,ACC-243,MER-538,3371.17,2026-06-04T05:08:38Z,Mobile App,false
TXN-015973,ACC-320,MER-066,3657.93,2026-05-17T11:29:31Z,Branch,true
TXN-015974,ACC-555,MER-459,538.29,2025-11-19T15:55:54Z,Mobile App,false
TXN-015975,ACC-147,MER-191,31.8,2025-11-30T10:25:47Z,Branch,false
TXN-015976,ACC-077,MER-329,1837.88,2025-09-22T03:11:59Z,Mobile App,false
TXN-015977,ACC-267,MER-393,2210.96,2025-09-21T19:04:27Z,Mobile App,false
TXN-015978,ACC-354,MER-448,263.06,2025-04-14T18:42:01Z,ATM,false
TXN-015979,ACC-387,MER-291,4781.48,2025-07-08T04:48:23Z,Mobile App,false
TXN-015980,ACC-628,MER-130,2820.56,2025-11-24T19:31:06Z,Branch,false
TXN-015981,ACC-083,MER-307,3484.27,2025-05-03T19:48:45Z,ATM,false
TXN-015982,ACC-332,MER-109,575.77,2026-02-03T02:20:40Z,ATM,false
TXN-015983,ACC-672,MER-172,854.55,2026-03-04T18:58:12Z,POS,false
TXN-015984,ACC-351,MER-548,592.47,2025-09-05T22:36:42Z,ATM,false
TXN-015985,ACC-455,MER-472,562.16,2025-07-02T11:25:40Z,Mobile App,false
TXN-015986,ACC-356,MER-125,3609.64,2026-01-24T21:54:05Z,UPI,false
TXN-015987,ACC-153,MER-244,3876.28,2025-06-20T19:38:31Z,POS,false
TXN-015988,ACC-204,MER-182,2294.72,2025-06-22T14:15:39Z,POS,false
TXN-015989,ACC-082,MER-292,221.44,2026-04-20T08:12:42Z,Branch,false
TXN-015990,ACC-571,MER-475,2552.7,2025-08-21T16:20:44Z,POS,false
TXN-015991,ACC-253,MER-514,4009.99,2025-05-20T02:00:05Z,UPI,false
TXN-015992,ACC-221,MER-542,1901.29,2026-05-15T06:59:24Z,Branch,false
TXN-015993,ACC-022,MER-600,2542.79,2025-11-24T10:31:41Z,Branch,false
TXN-015994,ACC-591,MER-261,1091.68,2026-05-23T14:39:48Z,UPI,false
TXN-015995,ACC-351,MER-391,1376.41,2025-02-27T16:43:33Z,POS,false
TXN-015996,ACC-300,MER-595,4358.19,2025-02-20T11:40:14Z,Branch,false
TXN-015997,ACC-184,MER-141,4054.65,2025-02-15T16:53:10Z,ATM,false
TXN-015998,ACC-752,MER-594,3566.8,2026-01-25T17:42:01Z,Mobile App,false
TXN-015999,ACC-625,MER-417,4456.07,2026-06-14T20:12:13Z,Branch,false
TXN-016000,ACC-303,MER-585,1685.8,2025-03-12T03:21:41Z,Branch,false
TXN-016001,ACC-325,MER-496,4223.02,2025-01-28T10:18:24Z,Mobile App,false
TXN-016002,ACC-210,MER-396,4737.18,2025-02-13T11:53:32Z,Branch,false
TXN-016003,ACC-732,MER-217,997.06,2025-11-09T14:47:46Z,Branch,false
TXN-016004,ACC-038,MER-188,4563.5,2025-08-07T07:57:36Z,POS,false
TXN-016005,ACC-272,MER-145,1756.04,2026-05-12T15:38:53Z,Branch,false
TXN-016006,ACC-595,MER-575,128.94,2025-07-11T09:20:09Z,Mobile App,false
TXN-016007,ACC-648,MER-562,3287.98,2025-12-05T02:48:11Z,UPI,false
TXN-016008,ACC-321,MER-489,4583.28,2025-12-15T01:57:52Z,ATM,false
TXN-016009,ACC-216,MER-024,2292.25,2025-09-23T20:43:06Z,UPI,false
TXN-016010,ACC-514,MER-205,237.93,2025-09-30T13:37:33Z,Mobile App,false
TXN-016011,ACC-697,MER-140,904.82,2026-02-19T14:28:58Z,Branch,false
TXN-016012,ACC-061,MER-464,3304.84,2026-04-11T19:30:49Z,ATM,false
TXN-016013,ACC-080,MER-539,592.45,2025-12-31T09:47:29Z,Branch,false
TXN-016014,ACC-342,MER-138,4377.42,2025-10-18T18:18:37Z,Branch,false
TXN-016015,ACC-289,MER-408,4295.3,2025-07-26T06:07:18Z,Mobile App,false
TXN-016016,ACC-368,MER-479,1263.73,2025-01-11T03:19:15Z,UPI,false
TXN-016017,ACC-393,MER-393,969.75,2025-08-11T07:27:12Z,UPI,false
TXN-016018,ACC-641,MER-374,3054.53,2025-06-29T10:36:39Z,Branch,false
TXN-016019,ACC-125,MER-060,1231.53,2026-03-04T19:18:04Z,Branch,false
TXN-016020,ACC-102,MER-400,1288.69,2025-11-07T08:27:13Z,UPI,false
TXN-016021,ACC-030,MER-145,4304.24,2025-09-13T16:15:28Z,ATM,false
TXN-016022,ACC-251,MER-120,4758.97,2026-06-22T06:18:52Z,Mobile App,false
TXN-016023,ACC-479,MER-585,4465.5,2026-02-04T04:00:36Z,UPI,false
TXN-016024,ACC-068,MER-298,2820.15,2025-10-10T20:40:44Z,Mobile App,false
TXN-016025,ACC-578,MER-001,3571.61,2026-03-23T07:04:18Z,UPI,false
TXN-016026,ACC-654,MER-225,4299.48,2026-03-29T09:07:28Z,Branch,false
TXN-016027,ACC-516,MER-353,2366.63,2026-01-24T10:20:33Z,POS,false
TXN-016028,ACC-493,MER-057,4492.72,2025-12-16T12:04:33Z,Mobile App,false
TXN-016029,ACC-026,MER-304,4324.64,2026-06-06T20:34:24Z,ATM,false
TXN-016030,ACC-476,MER-392,3091.95,2025-09-09T02:41:33Z,ATM,false
TXN-016031,ACC-752,MER-299,3264.34,2025-12-29T21:43:56Z,POS,false
TXN-016032,ACC-313,MER-230,270.0,2025-05-14T22:52:19Z,Mobile App,false
TXN-016033,ACC-565,MER-117,3635.2,2025-03-07T21:18:50Z,UPI,false
TXN-016034,ACC-287,MER-113,4920.87,2025-08-23T14:34:36Z,ATM,false
TXN-016035,ACC-147,MER-205,4623.61,2025-11-28T19:16:16Z,Mobile App,false
TXN-016036,ACC-353,MER-212,3470.82,2026-06-23T15:37:44Z,UPI,false
TXN-016037,ACC-430,MER-164,1502.72,2026-01-17T15:54:32Z,POS,false
TXN-016038,ACC-294,MER-528,828.34,2025-08-13T16:39:49Z,UPI,false
TXN-016039,ACC-451,MER-116,765.59,2025-08-08T04:32:22Z,ATM,false
TXN-016040,ACC-784,MER-429,4637.61,2025-06-16T01:44:57Z,Branch,false
TXN-016041,ACC-095,MER-299,155.47,2026-03-08T16:13:23Z,Branch,false
TXN-016042,ACC-410,MER-249,3407.78,2026-04-06T08:54:52Z,ATM,false
TXN-016043,ACC-598,MER-005,528.15,2025-08-19T00:10:50Z,Mobile App,false
TXN-016044,ACC-072,MER-307,64.49,2026-06-20T10:54:47Z,POS,false
TXN-016045,ACC-710,MER-061,1069.73,2026-06-08T05:23:43Z,Mobile App,false
TXN-016046,ACC-744,MER-408,3148.7,2025-10-30T02:48:42Z,POS,false
TXN-016047,ACC-715,MER-103,2489.13,2025-03-15T20:04:22Z,ATM,false
TXN-016048,ACC-351,MER-554,160.1,2025-08-11T18:30:36Z,POS,false
TXN-016049,ACC-790,MER-398,2359.03,2025-10-23T09:55:44Z,UPI,false
TXN-016050,ACC-085,MER-068,3452.55,2025-08-13T20:48:49Z,Mobile App,false
TXN-016051,ACC-260,MER-350,3496.45,2025-08-26T00:45:37Z,UPI,false
TXN-016052,ACC-061,MER-423,1312.88,2025-06-05T17:26:50Z,POS,false
TXN-016053,ACC-752,MER-087,419.42,2025-01-08T18:10:41Z,Mobile App,false
TXN-016054,ACC-615,MER-053,2600.93,2026-03-13T08:09:32Z,POS,false
TXN-016055,ACC-220,MER-250,323.12,2026-03-27T11:31:43Z,POS,false
TXN-016056,ACC-382,MER-451,401.29,2026-04-10T04:35:08Z,POS,false
TXN-016057,ACC-243,MER-422,1692.01,2025-07-09T16:17:06Z,ATM,false
TXN-016058,ACC-455,MER-235,974.98,2026-02-17T05:54:05Z,Mobile App,false
TXN-016059,ACC-187,MER-351,4132.43,2025-04-12T19:52:09Z,ATM,false
TXN-016060,ACC-439,MER-406,1824.42,2025-05-13T00:21:01Z,Branch,false
TXN-016061,ACC-293,MER-560,514.48,2025-04-30T22:34:46Z,ATM,false
TXN-016062,ACC-262,MER-223,75.39,2025-07-24T04:14:18Z,UPI,false
TXN-016063,ACC-718,MER-392,2534.27,2026-06-10T23:30:00Z,POS,false
TXN-016064,ACC-645,MER-289,3351.46,2025-05-26T20:47:13Z,ATM,false
TXN-016065,ACC-179,MER-059,4431.06,2025-02-25T07:59:27Z,Mobile App,false
TXN-016066,ACC-556,MER-260,740.01,2026-03-11T23:19:46Z,UPI,false
TXN-016067,ACC-159,MER-557,1411.97,2026-02-08T08:23:10Z,Mobile App,false
TXN-016068,ACC-362,MER-063,4149.43,2026-03-26T12:16:47Z,ATM,false
TXN-016069,ACC-598,MER-159,3773.94,2025-07-21T00:08:53Z,ATM,false
TXN-016070,ACC-407,MER-315,2593.54,2026-06-19T01:28:59Z,Branch,false
TXN-016071,ACC-268,MER-069,2328.5,2025-07-30T15:43:44Z,Mobile App,false
TXN-016072,ACC-062,MER-520,3125.84,2026-01-12T14:23:49Z,UPI,false
TXN-016073,ACC-228,MER-314,2023.28,2026-01-31T02:37:00Z,POS,false
TXN-016074,ACC-360,MER-188,1257.62,2026-06-10T11:25:44Z,POS,false
TXN-016075,ACC-148,MER-305,4796.86,2025-11-08T08:55:21Z,UPI,false
TXN-016076,ACC-006,MER-083,2442.17,2026-03-05T12:03:36Z,ATM,false
TXN-016077,ACC-553,MER-474,4427.93,2025-01-07T18:11:18Z,Mobile App,false
TXN-016078,ACC-280,MER-010,2717.47,2025-05-20T22:39:44Z,Mobile App,false
TXN-016079,ACC-758,MER-488,1777.59,2025-08-11T18:17:20Z,Branch,false
TXN-016080,ACC-630,MER-379,1384.72,2025-11-10T11:02:41Z,UPI,false
TXN-016081,ACC-147,MER-201,526.75,2025-10-12T18:19:59Z,Branch,false
TXN-016082,ACC-446,MER-121,4747.24,2025-05-25T17:33:50Z,POS,false
TXN-016083,ACC-087,MER-303,1484.61,2025-08-19T16:09:57Z,Mobile App,false
TXN-016084,ACC-231,MER-172,2127.53,2025-02-18T14:47:06Z,Branch,false
TXN-016085,ACC-674,MER-241,862.91,2025-10-14T06:50:31Z,UPI,false
TXN-016086,ACC-416,MER-280,4883.36,2025-02-22T00:21:08Z,POS,false
TXN-016087,ACC-459,MER-038,553.71,2026-04-15T19:41:53Z,POS,false
TXN-016088,ACC-226,MER-403,2030.05,2025-03-03T21:05:03Z,ATM,false
TXN-016089,ACC-681,MER-129,2358.61,2025-02-23T12:09:03Z,UPI,false
TXN-016090,ACC-541,MER-495,1439.62,2025-03-22T07:32:44Z,POS,false
TXN-016091,ACC-137,MER-510,4789.09,2026-02-25T09:53:51Z,Mobile App,false
TXN-016092,ACC-555,MER-371,1682.62,2025-08-29T12:02:04Z,POS,false
TXN-016093,ACC-461,MER-102,3848.71,2025-11-06T16:50:30Z,Mobile App,false
TXN-016094,ACC-279,MER-161,4841.33,2026-04-11T07:08:52Z,UPI,false
TXN-016095,ACC-177,MER-503,4114.9,2025-04-28T22:48:33Z,ATM,false
TXN-016096,ACC-734,MER-039,2282.42,2025-07-16T03:10:21Z,ATM,false
TXN-016097,ACC-006,MER-159,4858.74,2025-08-08T04:57:06Z,UPI,false
TXN-016098,ACC-388,MER-043,2446.48,2026-02-07T18:12:30Z,POS,false
TXN-016099,ACC-102,MER-305,3194.52,2025-01-30T20:59:18Z,ATM,false
TXN-016100,ACC-126,MER-323,1609.12,2025-03-27T17:36:53Z,Branch,false
TXN-016101,ACC-121,MER-363,1205.68,2025-02-01T13:56:01Z,UPI,false
TXN-016102,ACC-207,MER-049,4584.32,2025-06-11T00:33:11Z,Branch,false
TXN-016103,ACC-795,MER-491,3020.06,2025-06-07T07:37:34Z,UPI,false
TXN-016104,ACC-697,MER-095,872.19,2026-05-17T05:50:12Z,ATM,false
TXN-016105,ACC-233,MER-461,4998.19,2026-01-13T11:27:09Z,Mobile App,false
TXN-016106,ACC-225,MER-374,1411.18,2025-02-25T07:24:14Z,UPI,false
TXN-016107,ACC-640,MER-241,609.23,2025-07-19T10:38:31Z,Mobile App,false
TXN-016108,ACC-491,MER-393,145.75,2025-02-01T01:24:35Z,Mobile App,false
TXN-016109,ACC-314,MER-225,2620.36,2026-02-08T10:01:00Z,Branch,false
TXN-016110,ACC-600,MER-090,1327.95,2025-04-15T19:14:04Z,Branch,false
TXN-016111,ACC-026,MER-312,1227.1,2025-03-22T13:32:08Z,Branch,false
TXN-016112,ACC-599,MER-568,4442.36,2025-05-27T05:40:17Z,ATM,false
TXN-016113,ACC-213,MER-106,613.37,2026-01-31T16:50:53Z,Branch,false
TXN-016114,ACC-547,MER-571,4562.22,2025-05-21T11:55:19Z,UPI,false
TXN-016115,ACC-372,MER-399,4619.57,2025-06-07T14:02:50Z,POS,false
TXN-016116,ACC-597,MER-500,759.95,2025-02-25T05:30:13Z,ATM,false
TXN-016117,ACC-674,MER-195,4498.04,2026-04-05T04:24:48Z,ATM,false
TXN-016118,ACC-638,MER-495,3247.25,2025-12-01T13:34:51Z,UPI,false
TXN-016119,ACC-769,MER-530,2731.43,2025-02-26T04:40:51Z,POS,false
TXN-016120,ACC-662,MER-261,3026.28,2025-10-31T09:48:47Z,UPI,false
TXN-016121,ACC-762,MER-169,4727.69,2025-11-05T12:25:59Z,Mobile App,false
TXN-016122,ACC-094,MER-510,3070.94,2025-07-24T07:51:37Z,ATM,false
TXN-016123,ACC-791,MER-216,2472.67,2025-01-12T16:12:34Z,POS,false
TXN-016124,ACC-548,MER-597,8.82,2025-04-22T12:49:26Z,UPI,false
TXN-016125,ACC-787,MER-215,539.66,2025-04-29T18:20:04Z,UPI,false
TXN-016126,ACC-784,MER-393,2789.23,2025-04-20T09:56:43Z,Mobile App,false
TXN-016127,ACC-661,MER-261,4369.35,2026-06-11T17:22:08Z,ATM,false
TXN-016128,ACC-379,MER-432,1218.14,2025-02-19T20:45:30Z,ATM,false
TXN-016129,ACC-123,MER-434,4581.87,2026-04-01T20:34:27Z,Mobile App,false
TXN-016130,ACC-473,MER-599,983.49,2025-10-31T02:52:54Z,UPI,false
TXN-016131,ACC-664,MER-031,4425.3,2026-02-28T01:18:30Z,ATM,false
TXN-016132,ACC-562,MER-471,4164.54,2026-06-23T23:37:41Z,Branch,false
TXN-016133,ACC-403,MER-178,1662.35,2025-11-13T12:29:46Z,ATM,false
TXN-016134,ACC-111,MER-287,3001.4,2025-03-03T23:08:46Z,POS,false
TXN-016135,ACC-168,MER-366,322.83,2026-02-02T07:42:48Z,Branch,false
TXN-016136,ACC-705,MER-506,1692.11,2026-06-12T01:48:25Z,UPI,false
TXN-016137,ACC-219,MER-407,1026.85,2025-07-13T20:12:06Z,Mobile App,false
TXN-016138,ACC-610,MER-256,1007.37,2025-05-16T15:24:16Z,POS,false
TXN-016139,ACC-390,MER-395,142.15,2025-05-30T09:13:47Z,Branch,false
TXN-016140,ACC-250,MER-138,4302.52,2025-05-07T13:00:54Z,Mobile App,false
TXN-016141,ACC-677,MER-118,1589.67,2025-02-08T01:05:23Z,Branch,false
TXN-016142,ACC-511,MER-363,3250.49,2025-04-03T19:45:29Z,UPI,false
TXN-016143,ACC-427,MER-040,1194.31,2025-08-25T18:29:05Z,POS,false
TXN-016144,ACC-755,MER-412,1595.25,2026-04-12T13:35:45Z,UPI,false
TXN-016145,ACC-727,MER-403,2967.93,2025-09-23T03:02:08Z,ATM,false
TXN-016146,ACC-172,MER-485,806.47,2026-02-13T00:46:35Z,Mobile App,false
TXN-016147,ACC-300,MER-092,756.53,2025-10-10T13:03:09Z,POS,false
TXN-016148,ACC-431,MER-427,1453.04,2025-10-09T23:37:37Z,Branch,false
TXN-016149,ACC-687,MER-470,748.7,2025-01-17T18:52:53Z,POS,true
TXN-016150,ACC-019,MER-528,222.95,2026-05-01T03:16:24Z,POS,false
TXN-016151,ACC-284,MER-157,2508.81,2025-03-14T01:14:49Z,POS,false
TXN-016152,ACC-552,MER-534,969.95,2025-08-22T06:17:38Z,ATM,false
TXN-016153,ACC-564,MER-265,2968.58,2025-10-31T03:56:12Z,Branch,false
TXN-016154,ACC-407,MER-066,2074.44,2025-01-25T15:13:19Z,Branch,false
TXN-016155,ACC-636,MER-319,3384.63,2025-01-08T05:29:02Z,UPI,false
TXN-016156,ACC-663,MER-559,4178.63,2026-04-30T04:29:08Z,UPI,false
TXN-016157,ACC-092,MER-369,4514.21,2025-10-06T02:05:28Z,Branch,false
TXN-016158,ACC-066,MER-583,4988.36,2026-01-01T07:30:47Z,ATM,false
TXN-016159,ACC-110,MER-494,4231.87,2026-04-16T22:25:32Z,POS,false
TXN-016160,ACC-006,MER-160,3529.53,2026-05-30T21:39:30Z,Branch,false
TXN-016161,ACC-701,MER-415,1565.21,2026-01-28T20:40:33Z,POS,false
TXN-016162,ACC-195,MER-520,192.96,2025-06-07T08:27:40Z,POS,false
TXN-016163,ACC-219,MER-158,1880.31,2026-01-28T03:39:46Z,UPI,false
TXN-016164,ACC-192,MER-486,2042.49,2025-09-30T16:10:36Z,Mobile App,false
TXN-016165,ACC-795,MER-546,2506.25,2025-02-06T12:31:39Z,ATM,false
TXN-016166,ACC-615,MER-055,4451.06,2025-10-02T23:43:27Z,UPI,false
TXN-016167,ACC-143,MER-547,264.18,2025-04-24T02:16:02Z,Branch,false
TXN-016168,ACC-248,MER-382,2720.54,2025-04-20T21:28:39Z,UPI,false
TXN-016169,ACC-037,MER-348,4201.36,2026-03-17T07:56:03Z,Mobile App,false
TXN-016170,ACC-341,MER-033,4226.38,2026-03-18T08:01:27Z,Mobile App,false
TXN-016171,ACC-642,MER-242,2349.54,2025-05-11T08:40:20Z,UPI,false
